ST,pan,tool,threshold,r_threshold,n,n_within,n_clusters
ST258,panacota,treeshrink,58,253,1251,1233,317
ST258,panacota,treeshrink,59,257,1251,1233,315
ST258,panacota,treeshrink,60,262,1251,1234,313
ST258,panacota,treeshrink,61,266,1251,1234,312
ST258,panacota,treeshrink,62,270,1251,1235,310
ST258,panacota,treeshrink,63,275,1251,1235,308
ST258,panacota,treeshrink,64,279,1251,1235,307
ST258,panacota,treeshrink,65,283,1251,1236,307
ST258,panacota,treeshrink,66,288,1251,1236,307
ST258,panacota,treeshrink,67,292,1251,1236,307
ST258,panacota,treeshrink,68,297,1251,1236,307
ST258,panacota,treeshrink,69,301,1251,1236,306
ST258,panacota,treeshrink,70,305,1251,1236,306
ST258,panacota,treeshrink,71,310,1251,1236,306
ST258,panacota,treeshrink,72,314,1251,1236,306
ST258,panacota,treeshrink,73,318,1251,1236,306
ST258,panacota,treeshrink,74,323,1251,1236,306
ST258,panacota,treeshrink,75,327,1251,1236,306
ST258,panacota,treeshrink,76,331,1251,1236,306
ST258,panacota,treeshrink,77,336,1251,1236,306
ST258,panacota,treeshrink,78,340,1251,1236,306
ST258,panacota,treeshrink,79,344,1251,1236,306
ST258,panacota,treeshrink,80,349,1251,1236,306
ST258,panacota,treeshrink,81,353,1251,1236,306
ST258,panacota,treeshrink,82,358,1251,1236,306
ST258,panacota,treeshrink,83,362,1251,1237,306
ST258,panacota,treeshrink,84,366,1251,1237,306
ST258,panacota,treeshrink,85,371,1251,1237,306
ST258,panacota,treeshrink,86,375,1251,1237,306
ST258,panacota,treeshrink,87,379,1251,1237,306
ST258,panacota,treeshrink,88,384,1251,1237,306
ST258,panacota,treeshrink,89,388,1251,1237,306
ST258,panacota,treeshrink,90,392,1251,1237,306
ST258,panacota,treeshrink,91,397,1251,1237,306
ST258,panacota,treeshrink,92,401,1251,1237,306
ST258,panacota,treeshrink,93,406,1251,1237,306
ST258,panacota,treeshrink,94,410,1251,1237,306
ST258,panacota,treeshrink,95,414,1251,1237,306
ST258,panacota,treeshrink,96,419,1251,1237,306
ST258,panacota,treeshrink,97,423,1251,1237,306
ST258,panacota,treeshrink,98,427,1251,1237,306
ST258,panacota,treeshrink,99,432,1251,1237,306
ST258,panacota,treeshrink,100,436,1251,1237,306
ST258,panacota,trimal,1,4,1251,912,456
ST258,panacota,trimal,2,8,1251,919,459
ST258,panacota,trimal,3,13,1251,933,466
ST258,panacota,trimal,4,17,1251,948,473
ST258,panacota,trimal,5,21,1251,971,483
ST258,panacota,trimal,6,25,1251,987,490
ST258,panacota,trimal,7,29,1251,1005,496
ST258,panacota,trimal,8,34,1251,1022,499
ST258,panacota,trimal,9,38,1251,1034,501
ST258,panacota,trimal,10,42,1251,1048,503
ST258,panacota,trimal,11,46,1251,1058,504
ST258,panacota,trimal,12,50,1251,1067,504
ST258,panacota,trimal,13,55,1251,1076,506
ST258,panacota,trimal,14,59,1251,1097,511
ST258,panacota,trimal,15,63,1251,1101,511
ST258,panacota,trimal,16,67,1251,1116,513
ST258,panacota,trimal,17,71,1251,1127,514
ST258,panacota,trimal,18,75,1251,1127,511
ST258,panacota,trimal,19,80,1251,1136,512
ST258,panacota,trimal,20,84,1251,1143,511
ST258,panacota,trimal,21,88,1251,1149,509
ST258,panacota,trimal,22,92,1251,1155,509
ST258,panacota,trimal,23,96,1251,1163,507
ST258,panacota,trimal,24,101,1251,1164,500
ST258,panacota,trimal,25,105,1251,1169,497
ST258,panacota,trimal,26,109,1251,1176,489
ST258,panacota,trimal,27,113,1251,1177,486
ST258,panacota,trimal,28,117,1251,1183,480
ST258,panacota,trimal,29,122,1251,1196,478
ST258,panacota,trimal,30,126,1251,1198,471
ST258,panacota,trimal,31,130,1251,1204,464
ST258,panacota,trimal,32,134,1251,1212,459
ST258,panacota,trimal,33,138,1251,1214,456
ST258,panacota,trimal,34,143,1251,1216,448
ST258,panacota,trimal,35,147,1251,1218,439
ST258,panacota,trimal,36,151,1251,1218,431
ST258,panacota,trimal,37,155,1251,1219,423
ST258,panacota,trimal,38,159,1251,1221,419
ST258,panacota,trimal,39,164,1251,1223,412
ST258,panacota,trimal,40,168,1251,1223,405
ST258,panacota,trimal,41,172,1251,1224,396
ST258,panacota,trimal,42,176,1251,1226,388
ST258,panacota,trimal,43,180,1251,1226,382
ST258,panacota,trimal,44,184,1251,1226,377
ST258,panacota,trimal,45,189,1251,1227,369
ST258,panacota,trimal,46,193,1251,1227,366
ST258,panacota,trimal,47,197,1251,1227,363
ST258,panacota,trimal,48,201,1251,1227,361
ST258,panacota,trimal,49,205,1251,1227,361
ST258,panacota,trimal,50,210,1251,1228,357
ST258,panacota,trimal,51,214,1251,1230,355
ST258,panacota,trimal,52,218,1251,1230,352
ST258,panacota,trimal,53,222,1251,1230,350
ST258,panacota,trimal,54,226,1251,1230,347
ST258,panacota,trimal,55,231,1251,1231,345
ST258,panacota,trimal,56,235,1251,1232,345
ST258,panacota,trimal,57,239,1251,1233,340
ST258,panacota,trimal,58,243,1251,1233,333
ST258,panacota,trimal,59,247,1251,1234,330
ST258,panacota,trimal,60,252,1251,1234,329
ST258,panacota,trimal,61,256,1251,1234,327
ST258,panacota,trimal,62,260,1251,1234,325
ST258,panacota,trimal,63,264,1251,1235,324
ST258,panacota,trimal,64,268,1251,1235,323
ST258,panacota,trimal,65,273,1251,1236,321
ST258,panacota,trimal,66,277,1251,1236,320
ST258,panacota,trimal,67,281,1251,1236,319
ST258,panacota,trimal,68,285,1251,1236,317
ST258,panacota,trimal,69,289,1251,1236,317
ST258,panacota,trimal,70,294,1251,1236,315
ST258,panacota,trimal,71,298,1251,1236,314
ST258,panacota,trimal,72,302,1251,1236,314
ST258,panacota,trimal,73,306,1251,1236,313
ST258,panacota,trimal,74,310,1251,1236,313
ST258,panacota,trimal,75,314,1251,1236,313
ST258,panacota,trimal,76,319,1251,1236,313
ST258,panacota,trimal,77,323,1251,1236,313
ST258,panacota,trimal,78,327,1251,1237,313
ST258,panacota,trimal,79,331,1251,1237,313
ST258,panacota,trimal,80,335,1251,1237,313
ST258,panacota,trimal,81,340,1251,1237,313
ST258,panacota,trimal,82,344,1251,1237,313
ST258,panacota,trimal,83,348,1251,1237,313
ST258,panacota,trimal,84,352,1251,1237,312
ST258,panacota,trimal,85,356,1251,1237,312
ST258,panacota,trimal,86,361,1251,1237,312
ST258,panacota,trimal,87,365,1251,1237,312
ST258,panacota,trimal,88,369,1251,1237,312
ST258,panacota,trimal,89,373,1251,1237,312
ST258,panacota,trimal,90,377,1251,1237,312
ST258,panacota,trimal,91,382,1251,1237,312
ST258,panacota,trimal,92,386,1251,1237,312
ST258,panacota,trimal,93,390,1251,1237,312
ST258,panacota,trimal,94,394,1251,1237,312
ST258,panacota,trimal,95,398,1251,1237,312
ST258,panacota,trimal,96,403,1251,1237,312
ST258,panacota,trimal,97,407,1251,1237,312
ST258,panacota,trimal,98,411,1251,1237,312
ST258,panacota,trimal,99,415,1251,1237,312
ST258,panacota,trimal,100,419,1251,1237,312
ST258,panaroo,clipkit,1,4,1251,892,446
ST258,panaroo,clipkit,2,9,1251,897,448
ST258,panaroo,clipkit,3,13,1251,901,450
ST258,panaroo,clipkit,4,17,1251,903,451
ST258,panaroo,clipkit,5,22,1251,910,454
ST258,panaroo,clipkit,6,26,1251,915,456
ST258,panaroo,clipkit,7,30,1251,923,460
ST258,panaroo,clipkit,8,35,1251,935,466
ST258,panaroo,clipkit,9,39,1251,946,471
ST258,panaroo,clipkit,10,43,1251,949,472
ST258,panaroo,clipkit,11,47,1251,951,473
ST258,panaroo,clipkit,12,52,1251,971,482
ST258,panaroo,clipkit,13,56,1251,982,487
ST258,panaroo,clipkit,14,60,1251,988,490
ST258,panaroo,clipkit,15,65,1251,999,495
ST258,panaroo,clipkit,16,69,1251,1004,496
ST258,panaroo,clipkit,17,73,1251,1013,500
ST258,panaroo,clipkit,18,78,1251,1020,503
ST258,panaroo,clipkit,19,82,1251,1032,507
ST258,panaroo,clipkit,20,86,1251,1038,510
ST258,panaroo,clipkit,21,91,1251,1046,512
ST258,panaroo,clipkit,22,95,1251,1057,515
ST258,panaroo,clipkit,23,99,1251,1065,518
ST258,panaroo,clipkit,24,104,1251,1072,521
ST258,panaroo,clipkit,25,108,1251,1080,524
ST258,panaroo,clipkit,26,112,1251,1089,526
ST258,panaroo,clipkit,27,116,1251,1095,528
ST258,panaroo,clipkit,28,121,1251,1104,532
ST258,panaroo,clipkit,29,125,1251,1109,532
ST258,panaroo,clipkit,30,129,1251,1114,534
ST258,panaroo,clipkit,31,134,1251,1125,538
ST258,panaroo,clipkit,32,138,1251,1127,539
ST258,panaroo,clipkit,33,142,1251,1128,539
ST258,panaroo,clipkit,34,147,1251,1134,539
ST258,panaroo,clipkit,35,151,1251,1136,540
ST258,panaroo,clipkit,36,155,1251,1141,541
ST258,panaroo,clipkit,37,160,1251,1147,542
ST258,panaroo,clipkit,38,164,1251,1149,543
ST258,panaroo,clipkit,39,168,1251,1152,544
ST258,panaroo,clipkit,40,173,1251,1156,545
ST258,panaroo,clipkit,41,177,1251,1156,544
ST258,panaroo,clipkit,42,181,1251,1159,544
ST258,panaroo,clipkit,43,185,1251,1163,546
ST258,panaroo,clipkit,44,190,1251,1167,548
ST258,panaroo,clipkit,45,194,1251,1171,549
ST258,panaroo,clipkit,46,198,1251,1174,549
ST258,panaroo,clipkit,47,203,1251,1180,550
ST258,panaroo,clipkit,48,207,1251,1182,550
ST258,panaroo,clipkit,49,211,1251,1185,550
ST258,panaroo,clipkit,50,216,1251,1189,549
ST258,panaroo,clipkit,51,220,1251,1190,549
ST258,panaroo,clipkit,52,224,1251,1190,548
ST258,panaroo,clipkit,53,229,1251,1193,548
ST258,panaroo,clipkit,54,233,1251,1196,548
ST258,panaroo,clipkit,55,237,1251,1197,548
ST258,panaroo,clipkit,56,242,1251,1198,546
ST258,panaroo,clipkit,57,246,1251,1199,545
ST258,panaroo,clipkit,58,250,1251,1199,543
ST258,panaroo,clipkit,59,254,1251,1201,543
ST258,panaroo,clipkit,60,259,1251,1202,543
ST258,panaroo,clipkit,61,263,1251,1202,539
ST258,panaroo,clipkit,62,267,1251,1202,536
ST258,panaroo,clipkit,63,272,1251,1202,534
ST258,panaroo,clipkit,64,276,1251,1202,532
ST258,panaroo,clipkit,65,280,1251,1203,528
ST258,panaroo,clipkit,66,285,1251,1206,527
ST258,panaroo,clipkit,67,289,1251,1207,526
ST258,panaroo,clipkit,68,293,1251,1211,522
ST258,panaroo,clipkit,69,298,1251,1211,518
ST258,panaroo,clipkit,70,302,1251,1213,516
ST258,panaroo,clipkit,71,306,1251,1215,511
ST258,panaroo,clipkit,72,311,1251,1217,509
ST258,panaroo,clipkit,73,315,1251,1217,508
ST258,panaroo,clipkit,74,319,1251,1218,506
ST258,panaroo,clipkit,75,323,1251,1219,502
ST258,panaroo,clipkit,76,328,1251,1220,498
ST258,panaroo,clipkit,77,332,1251,1220,495
ST258,panaroo,clipkit,78,336,1251,1223,492
ST258,panaroo,clipkit,79,341,1251,1224,483
ST258,panaroo,clipkit,80,345,1251,1225,478
ST258,panaroo,clipkit,81,349,1251,1227,476
ST258,panaroo,clipkit,82,354,1251,1227,471
ST258,panaroo,clipkit,83,358,1251,1227,469
ST258,panaroo,clipkit,84,362,1251,1227,466
ST258,panaroo,clipkit,85,367,1251,1228,460
ST258,panaroo,clipkit,86,371,1251,1229,456
ST258,panaroo,clipkit,87,375,1251,1230,451
ST258,panaroo,clipkit,88,380,1251,1230,449
ST258,panaroo,clipkit,89,384,1251,1231,446
ST258,panaroo,clipkit,90,388,1251,1231,445
ST258,panaroo,clipkit,91,392,1251,1231,442
ST258,panaroo,clipkit,92,397,1251,1235,438
ST258,panaroo,clipkit,93,401,1251,1236,433
ST258,panaroo,clipkit,94,405,1251,1236,428
ST258,panaroo,clipkit,95,410,1251,1237,424
ST258,panaroo,clipkit,96,414,1251,1237,421
ST258,panaroo,clipkit,97,418,1251,1237,418
ST258,panaroo,clipkit,98,423,1251,1237,413
ST258,panaroo,clipkit,99,427,1251,1238,409
ST258,panaroo,clipkit,100,431,1251,1238,406
ST258,panaroodefault,clipkit,1,4,1251,905,452
ST258,panaroodefault,clipkit,2,9,1251,910,454
ST258,panaroodefault,clipkit,3,13,1251,913,455
ST258,panaroodefault,clipkit,4,17,1251,919,458
ST258,panaroodefault,clipkit,5,21,1251,923,460
ST258,panaroodefault,clipkit,6,26,1251,931,464
ST258,panaroodefault,clipkit,7,30,1251,944,470
ST258,panaroodefault,clipkit,8,34,1251,953,474
ST258,panaroodefault,clipkit,9,39,1251,972,482
ST258,panaroodefault,clipkit,10,43,1251,983,485
ST258,panaroodefault,clipkit,11,47,1251,988,486
ST258,panaroodefault,clipkit,12,52,1251,998,491
ST258,panaroodefault,clipkit,13,56,1251,1006,494
ST258,panaroodefault,clipkit,14,60,1251,1014,497
ST258,panaroodefault,clipkit,15,64,1251,1026,501
ST258,panaroodefault,clipkit,16,69,1251,1042,506
ST258,panaroodefault,clipkit,17,73,1251,1054,508
ST258,panaroodefault,clipkit,18,77,1251,1064,513
ST258,panaroodefault,clipkit,19,82,1251,1069,515
ST258,panaroodefault,clipkit,20,86,1251,1075,516
ST258,panaroodefault,clipkit,21,90,1251,1082,517
ST258,panaroodefault,clipkit,22,94,1251,1087,519
ST258,panaroodefault,clipkit,23,99,1251,1094,518
ST258,panaroodefault,clipkit,24,103,1251,1106,523
ST258,panaroodefault,clipkit,25,107,1251,1110,522
ST258,panaroodefault,clipkit,26,112,1251,1118,523
ST258,panaroodefault,clipkit,27,116,1251,1129,524
ST258,panaroodefault,clipkit,28,120,1251,1130,524
ST258,panaroodefault,clipkit,29,125,1251,1134,522
ST258,panaroodefault,clipkit,30,129,1251,1147,523
ST258,panaroodefault,clipkit,31,133,1251,1150,520
ST258,panaroodefault,clipkit,32,137,1251,1153,520
ST258,panaroodefault,clipkit,33,142,1251,1160,520
ST258,panaroodefault,clipkit,34,146,1251,1164,522
ST258,panaroodefault,clipkit,35,150,1251,1166,522
ST258,panaroodefault,clipkit,36,155,1251,1174,522
ST258,panaroodefault,clipkit,37,159,1251,1174,519
ST258,panaroodefault,clipkit,38,163,1251,1177,517
ST258,panaroodefault,clipkit,39,167,1251,1181,516
ST258,panaroodefault,clipkit,40,172,1251,1185,516
ST258,panaroodefault,clipkit,41,176,1251,1186,516
ST258,panaroodefault,clipkit,42,180,1251,1187,513
ST258,panaroodefault,clipkit,43,185,1251,1188,512
ST258,panaroodefault,clipkit,44,189,1251,1189,509
ST258,panaroodefault,clipkit,45,193,1251,1196,509
ST258,panaroodefault,clipkit,46,198,1251,1200,509
ST258,panaroodefault,clipkit,47,202,1251,1201,504
ST258,panaroodefault,clipkit,48,206,1251,1201,503
ST258,panaroodefault,clipkit,49,210,1251,1202,503
ST258,panaroodefault,clipkit,50,215,1251,1206,499
ST258,panaroodefault,clipkit,51,219,1251,1207,497
ST258,panaroodefault,clipkit,52,223,1251,1210,498
ST258,panaroodefault,clipkit,53,228,1251,1213,497
ST258,panaroodefault,clipkit,54,232,1251,1214,494
ST258,panaroodefault,clipkit,55,236,1251,1215,489
ST258,panaroodefault,clipkit,56,241,1251,1217,490
ST258,panaroodefault,clipkit,57,245,1251,1217,488
ST258,panaroodefault,clipkit,58,249,1251,1220,485
ST258,panaroodefault,clipkit,59,253,1251,1221,480
ST258,panaroodefault,clipkit,60,258,1251,1222,478
ST258,panaroodefault,clipkit,61,262,1251,1223,476
ST258,panaroodefault,clipkit,62,266,1251,1223,473
ST258,panaroodefault,clipkit,63,271,1251,1224,469
ST258,panaroodefault,clipkit,64,275,1251,1225,465
ST258,panaroodefault,clipkit,65,279,1251,1232,461
ST258,panaroodefault,clipkit,66,283,1251,1232,457
ST258,panaroodefault,clipkit,67,288,1251,1236,449
ST258,panaroodefault,clipkit,68,292,1251,1237,443
ST258,panaroodefault,clipkit,69,296,1251,1237,440
ST258,panaroodefault,clipkit,70,301,1251,1238,436
ST258,panaroodefault,clipkit,71,305,1251,1239,432
ST258,panaroodefault,clipkit,72,309,1251,1240,427
ST258,panaroodefault,clipkit,73,314,1251,1240,422
ST258,panaroodefault,clipkit,74,318,1251,1240,417
ST258,panaroodefault,clipkit,75,322,1251,1240,414
ST258,panaroodefault,clipkit,76,326,1251,1240,409
ST258,panaroodefault,clipkit,77,331,1251,1241,404
ST258,panaroodefault,clipkit,78,335,1251,1242,399
ST258,panaroodefault,clipkit,79,339,1251,1242,395
ST258,panaroodefault,clipkit,80,344,1251,1242,392
ST258,panaroodefault,clipkit,81,348,1251,1243,388
ST258,panaroodefault,clipkit,82,352,1251,1243,386
ST258,panaroodefault,clipkit,83,356,1251,1243,382
ST258,panaroodefault,clipkit,84,361,1251,1243,380
ST258,panaroodefault,clipkit,85,365,1251,1244,377
ST258,panaroodefault,clipkit,86,369,1251,1244,377
ST258,panaroodefault,clipkit,87,374,1251,1245,376
ST258,panaroodefault,clipkit,88,378,1251,1245,370
ST258,panaroodefault,clipkit,89,382,1251,1245,368
ST258,panaroodefault,clipkit,90,387,1251,1246,364
ST258,panaroodefault,clipkit,91,391,1251,1246,363
ST258,panaroodefault,clipkit,92,395,1251,1246,361
ST258,panaroodefault,clipkit,93,399,1251,1246,358
ST258,panaroodefault,clipkit,94,404,1251,1246,353
ST258,panaroodefault,clipkit,95,408,1251,1246,351
ST258,panaroodefault,clipkit,96,412,1251,1246,348
ST258,panaroodefault,clipkit,97,417,1251,1246,347
ST258,panaroodefault,clipkit,98,421,1251,1246,345
ST258,panaroodefault,clipkit,99,425,1251,1246,342
ST258,panaroodefault,clipkit,100,429,1251,1246,341
ST258,panaroodefault,fixcore,1,4,1251,913,456
ST258,panaroodefault,fixcore,2,9,1251,927,463
ST258,panaroodefault,fixcore,3,13,1251,940,469
ST258,panaroodefault,fixcore,4,18,1251,965,481
ST258,panaroodefault,fixcore,5,22,1251,992,493
ST258,panaroodefault,fixcore,6,27,1251,1009,500
ST258,panaroodefault,fixcore,7,31,1251,1026,505
ST258,panaroodefault,fixcore,8,35,1251,1054,515
ST258,panaroodefault,fixcore,9,40,1251,1073,520
ST258,panaroodefault,fixcore,10,44,1251,1093,525
ST258,panaroodefault,fixcore,11,49,1251,1108,527
ST258,panaroodefault,fixcore,12,53,1251,1120,529
ST258,panaroodefault,fixcore,13,58,1251,1131,532
ST258,panaroodefault,fixcore,14,62,1251,1142,533
ST258,panaroodefault,fixcore,15,66,1251,1147,534
ST258,panaroodefault,fixcore,16,71,1251,1157,532
ST258,panaroodefault,fixcore,17,75,1251,1161,531
ST258,panaroodefault,fixcore,18,80,1251,1163,529
ST258,panaroodefault,fixcore,19,84,1251,1169,528
ST258,panaroodefault,fixcore,20,89,1251,1174,524
ST258,panaroodefault,fixcore,21,93,1251,1175,521
ST258,panaroodefault,fixcore,22,98,1251,1188,524
ST258,panaroodefault,fixcore,23,102,1251,1190,519
ST258,panaroodefault,fixcore,24,106,1251,1193,516
ST258,panaroodefault,fixcore,25,111,1251,1197,511
ST258,panaroodefault,fixcore,26,115,1251,1201,507
ST258,panaroodefault,fixcore,27,120,1251,1207,501
ST258,panaroodefault,fixcore,28,124,1251,1212,496
ST258,panaroodefault,fixcore,29,129,1251,1217,487
ST258,panaroodefault,fixcore,30,133,1251,1218,476
ST258,panaroodefault,fixcore,31,137,1251,1219,469
ST258,panaroodefault,fixcore,32,142,1251,1222,461
ST258,panaroodefault,fixcore,33,146,1251,1224,445
ST258,panaroodefault,fixcore,34,151,1251,1227,439
ST258,panaroodefault,fixcore,35,155,1251,1228,430
ST258,panaroodefault,fixcore,36,160,1251,1233,418
ST258,panaroodefault,fixcore,37,164,1251,1233,408
ST258,panaroodefault,fixcore,38,168,1251,1236,397
ST258,panaroodefault,fixcore,39,173,1251,1237,385
ST258,panaroodefault,fixcore,40,177,1251,1241,375
ST258,panaroodefault,fixcore,41,182,1251,1244,365
ST258,panaroodefault,fixcore,42,186,1251,1245,354
ST258,panaroodefault,fixcore,43,191,1251,1245,345
ST258,panaroodefault,fixcore,44,195,1251,1245,340
ST258,panaroodefault,fixcore,45,199,1251,1245,335
ST258,panaroodefault,fixcore,46,204,1251,1245,332
ST258,panaroodefault,fixcore,47,208,1251,1247,331
ST258,panaroodefault,fixcore,48,213,1251,1247,330
ST258,panaroodefault,fixcore,49,217,1251,1247,329
ST258,panaroodefault,fixcore,50,222,1251,1249,328
ST258,panaroodefault,fixcore,51,226,1251,1250,328
ST258,panaroodefault,fixcore,52,231,1251,1250,325
ST258,panaroodefault,fixcore,53,235,1251,1250,324
ST258,panaroodefault,fixcore,54,239,1251,1250,320
ST258,panaroodefault,fixcore,55,244,1251,1250,317
ST258,panaroodefault,fixcore,56,248,1251,1251,315
ST258,panaroodefault,fixcore,57,253,1251,1251,313
ST258,panaroodefault,fixcore,58,257,1251,1251,313
ST258,panaroodefault,fixcore,59,262,1251,1251,312
ST258,panaroodefault,fixcore,60,266,1251,1251,312
ST258,panaroodefault,fixcore,61,270,1251,1251,312
ST258,panaroodefault,fixcore,62,275,1251,1251,311
ST258,panaroodefault,fixcore,63,279,1251,1251,310
ST258,panaroodefault,fixcore,64,284,1251,1251,309
ST258,panaroodefault,fixcore,65,288,1251,1251,308
ST258,panaroodefault,fixcore,66,293,1251,1251,307
ST258,panaroodefault,fixcore,67,297,1251,1251,307
ST258,panaroodefault,fixcore,68,301,1251,1251,307
ST258,panaroodefault,fixcore,69,306,1251,1251,307
ST258,panaroodefault,fixcore,70,310,1251,1251,307
ST258,panaroodefault,fixcore,71,315,1251,1251,307
ST258,panaroodefault,fixcore,72,319,1251,1251,307
ST258,panaroodefault,fixcore,73,324,1251,1251,306
ST258,panaroodefault,fixcore,74,328,1251,1251,306
ST258,panaroodefault,fixcore,75,332,1251,1251,306
ST258,panaroodefault,fixcore,76,337,1251,1251,305
ST258,panaroodefault,fixcore,77,341,1251,1251,305
ST258,panaroodefault,fixcore,78,346,1251,1251,305
ST258,panaroodefault,fixcore,79,350,1251,1251,305
ST258,panaroodefault,fixcore,80,355,1251,1251,305
ST258,panaroodefault,fixcore,81,359,1251,1251,304
ST258,panaroodefault,fixcore,82,364,1251,1251,304
ST258,panaroodefault,fixcore,83,368,1251,1251,303
ST258,panaroodefault,fixcore,84,372,1251,1251,303
ST258,panaroodefault,fixcore,85,377,1251,1251,303
ST258,panaroodefault,fixcore,86,381,1251,1251,303
ST258,panaroodefault,fixcore,87,386,1251,1251,303
ST258,panaroodefault,fixcore,88,390,1251,1251,303
ST258,panaroodefault,fixcore,89,395,1251,1251,303
ST258,panaroodefault,fixcore,90,399,1251,1251,303
ST258,panaroodefault,fixcore,91,403,1251,1251,303
ST258,panaroodefault,fixcore,92,408,1251,1251,303
ST258,panaroodefault,fixcore,93,412,1251,1251,303
ST258,panaroodefault,fixcore,94,417,1251,1251,303
ST258,panaroodefault,fixcore,95,421,1251,1251,303
ST258,panaroodefault,fixcore,96,426,1251,1251,303
ST258,panaroodefault,fixcore,97,430,1251,1251,303
ST258,panaroodefault,fixcore,98,434,1251,1251,303
ST258,panaroodefault,fixcore,99,439,1251,1251,303
